user_id,event_type,event_id,ts
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-eda17e6ccc57d9deca0b67595dad05e8,2023-12-19 12:55:32.749000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-f9759cd4e057ff363f81c546e1c83506,2023-12-19 12:55:31.476000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-4932f4dcd19c47511b3e3bdf433278bc,2023-12-19 19:08:39.757000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-2c1f1e4de6f3f0061480e72a97809dbf,2023-12-19 19:08:33.429000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-55c538e34087f8630f201b985d9fd8c6,2023-12-19 19:08:19.015000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-0042ed244a4637432427eb2d5d181050,2023-12-19 19:08:08.807000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-b8549fa4fbed3370182c679dca5af947,2023-12-19 19:08:06.595000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-aec20ea96a4142b257dae5dae88c4e63,2023-12-19 19:08:02.575000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-6a3d7012b43f64f24253698e79426074,2023-12-19 19:07:44.850000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-fc519f1b32a280de42bb5f3da984c6bd,2023-12-19 19:07:39.545000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-cfba2da1989e7608d7fabcac31e5a17c,2023-12-19 19:07:35.996000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-ee51a479e2dfb1491ffc9e944656c806,2023-12-19 19:07:24.177000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-09ea2a873d37620b068586db35505f46,2023-12-19 19:07:23.466000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-235173a288deaed9dca0969026f5bdff,2023-12-19 19:07:19.070000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-a00648a8da9afe409d07e91468993025,2023-12-19 19:07:13.148000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-7023ee51200ab7095b59928e89242ec4,2023-12-19 19:07:12.172000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-9f0e324b95e7fc3e42b27cd3bc4ae1be,2023-12-19 19:27:51.460000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-66b9d3054fb8e1ec55b02006e7ca6b72,2023-12-19 19:23:42.188000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-2021e4f22cc3f86e10af1318685dd01e,2023-12-19 19:23:17.455000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-8fd5f081bc39c27532722e7622b7a103,2023-12-19 13:28:16.024000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-6a30df4a59541fe4df80987f868359ad,2023-12-19 13:22:18.108000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-0739d27372d00acc884f064228509481,2023-12-19 14:46:55.493000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-21a81e673beae85342e5c007dca75973,2023-12-19 14:46:50.681000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-4dad0d419d1f40ce62d3d19aac68843a,2023-12-19 14:46:48.176000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-0ca6b50c2b72d2b4bea85a151c620eb6,2023-12-19 14:46:43.759000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-08a15eca0f0ef89552dd3619ce4b5260,2023-12-19 12:32:10.434000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-0cee7ac6732dab4527e96f85d91b452d,2023-12-19 13:33:09.080000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-057351eea82bcd2f192899c965419c8e,2023-12-19 13:32:50.036000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Page,ajs-next-ce9bfa4c295901c05ae813ad4897b523,2023-12-19 17:22:58.353000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-8a18236e7289cbd4c77c47f8435a08ea,2023-12-19 19:27:51.459000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-a02ba0353940b43000d4db7acfb11dcf,2023-12-19 19:27:01.304000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-90fd1dee87a0305c969593834fda64db,2023-12-19 19:26:55.384000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-98682a88ff7520675bb65103542369b9,2023-12-19 19:08:39.766000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-c12108c5af4c2fc05f8b120e93d6f20d,2023-12-19 19:08:33.439000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-67a6dc95f8ce10543fa0cc6f3111f3bd,2023-12-19 19:08:19.022000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-1ea4a5149db9c1f49ff0b5ac4054406d,2023-12-19 19:08:08.818000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-28c4b1c50d04c553de8cddcd690540b3,2023-12-19 19:08:06.607000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-bb4128fd668fc294190b217d9d8056b3,2023-12-19 19:08:02.584000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-fc9c9b9717f22d4e650d938f1c272915,2023-12-19 19:07:39.554000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-2670ee249c8c6452b474c586b5ad71f2,2023-12-19 19:07:24.185000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-ea6e85c8b3991a8f28fc6011aab33572,2023-12-19 19:07:23.483000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-f5edc2ca078a56843c9b56adf0bba015,2023-12-19 19:07:19.079000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-a617c64a5156203ab2d39d98b130ee43,2023-12-19 19:07:13.155000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-ce5d7539bb8d1f2c7976437a057b64aa,2023-12-19 19:23:42.197000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-ab6b3d02e62575523f8bfd0d8483fd59,2023-12-19 19:23:17.463000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-f1b69334a805b5a6354a82fa977d008f,2023-12-19 14:46:55.499000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-f44175842598bed563d6277a00a2250e,2023-12-19 14:46:50.689000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-ef0f8d03f573c9f6f70aef4d46a0e9f4,2023-12-19 14:46:48.185000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-c36d7089ba54d23044f2c21b8b0436fd,2023-12-19 14:46:43.775000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-5e39fead87b2f32209fd30d72e89a7fe,2023-12-19 14:44:52.454000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-e40b16ed2f909459a0fd88cb33d2f9c0,2023-12-19 13:33:12.981000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-727e0e12964f31e637b4872d8b18e891,2023-12-19 13:33:09.089000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-4d1741553d9623d8c8ce0ccb49207d9e,2023-12-19 13:32:50.057000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-c89cbe7378a161b0a2d21afcd2a01917,2023-12-19 12:55:53.503000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-586efac9a377c0fd5a934333386d8418,2023-12-19 12:55:45.056000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-fa79d51955c46408d753f0d339b48504,2023-12-19 12:55:40.842000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-013b52e4d81dd4f9b09e438ea547d8a1,2023-12-19 12:55:39.655000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-054b2ed1a6c8e726ff606609168a2315,2023-12-19 12:55:32.760000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Page,ajs-next-f0f40d73d1394cd9703ba5e8f0f47b84,2022-10-04 19:19:32.276000
OHNi78sdYvO2spCPGvjsFoQac0KTYtWA37UiZUEqIQc=,Page,ajs-next-71f143c1eba2ea53be483f06a237bd96,2023-01-25 17:08:55.035000
Ozh+QznC5hmgYLPBBHotopjH6MrHHmUFif7BZt7zaR0=,Page,ajs-next-9d30aba243426e9a4d04bdb9f6b25ec7,2023-01-25 03:30:02.595000
n+GCjjYFEsQ0LsZcn+WmGgH7Hz1Y30TtgEv/drH4pjs=,Page,ajs-next-14dffbdb08a08df965bf3eafcfa5ed04,2023-01-25 23:06:29.677000
OHNi78sdYvO2spCPGvjsFoQac0KTYtWA37UiZUEqIQc=,Product Viewed,ajs-next-563ca4ebd4026a3780977460bac5e055,2023-01-25 17:09:22.576000
n+GCjjYFEsQ0LsZcn+WmGgH7Hz1Y30TtgEv/drH4pjs=,Pop-up Email Accepted,ajs-next-622722b36d1d938792ccc4ccff0abbe0,2023-01-25 23:07:13.813000
OHNi78sdYvO2spCPGvjsFoQac0KTYtWA37UiZUEqIQc=,Pop-up Email Viewed,ajs-next-b5c0941185e6702b4081563fcb24888f,2023-01-25 17:09:46.885000
n+GCjjYFEsQ0LsZcn+WmGgH7Hz1Y30TtgEv/drH4pjs=,Pop-up Email Viewed,ajs-next-42738a2ceae0b061b25d1227ee81297d,2023-01-25 23:06:31.550000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Order Completed,f12a9b8d-7041-4060-8c21-a729b4403aad,2022-10-25 18:20:26.000000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Page,ajs-next-81b5f253b9644aecbcca23e2b3e8d38a,2022-10-25 17:54:32.688000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Page,ajs-next-02a564ea8a348c88e04e641839908ca1,2022-10-25 17:54:01.342000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Page,ajs-next-979a964de38f9b0994740f675714d344,2022-10-25 17:29:13.614000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Page,ajs-next-baba8f6d8e530214be6ba20b904fa13b,2022-10-25 16:31:54.811000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-9c9ac29a66ea54806dbce7269ffa47bc,2022-10-25 17:31:37.306000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-749f5cb540e3e1540a7efd66ab4e68b3,2022-10-25 17:31:34.897000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-f636662f0e2125d8d3ce9a5f281a973e,2022-10-25 17:31:29.004000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-74c282f23c5aa906a1352b98f4a45c0f,2022-10-25 17:31:10.377000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-2d7b7cb6a0df329840b3d2ab1c017b0e,2022-10-25 17:30:44.454000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-aef474a681e2d23d4baa548d86cf9101,2022-10-25 17:30:37.191000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-90022b88dfa97ae4442c65538fd7caf2,2022-10-25 17:30:35.176000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-fcfa1494c93b1e1809336017d9cbc7d2,2022-10-25 17:30:35.718000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-86258b43f27731bed73464b85788b601,2022-10-25 17:30:33.618000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-b97bef4eec2c249a2a080909ce54ca1b,2022-10-25 17:27:10.645000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-1ecf68994f971235405010cd3db186e6,2022-10-25 17:27:11.237000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-e828902cf19c325f8940384db3401105,2022-10-25 17:54:40.987000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Added,ajs-next-b26aada78ab3d7506d9bbd06b9f22f90,2022-10-25 17:54:01.084000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Pop-up Email Accepted,ajs-next-900c9e42bfb7cd67f37fa1dc42a90125,2022-10-25 17:21:09.855000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Checkout Started,ajs-next-9bf3f0274ffc758f31e903d8e9e85f2a,2022-10-25 17:32:46.912000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Checkout Started,ajs-next-a697ed08678dae669eba29155407a742,2022-10-25 17:31:58.503000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Checkout Started,ajs-next-22acbc71d5e5159bcdb1717cc30b6b0d,2022-10-25 17:55:38.016000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Pop-up Email Viewed,ajs-next-18b99e751cd5cd2df87a5f3aef617bb4,2022-10-25 17:07:57.144000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Pop-up Email Viewed,ajs-next-b588c2e553a4de3ee1aad04f6db91025,2022-10-25 17:20:44.356000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Viewed,ajs-next-ec3f0bce04192e93dfdc118e45afadad,2022-10-25 18:02:37.527000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Viewed,ajs-next-6444acd68232df171894594cc74e7756,2022-10-25 17:54:32.807000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Viewed,ajs-next-08b43a893fe7932d48e28d8ad18c6e84,2022-10-25 17:54:00.692000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Viewed,ajs-next-adb4d161124c1f751823c60022a9f7a5,2022-10-25 17:29:52.182000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Viewed,ajs-next-954cdcd5450db1a2a82ceaa222b56ee0,2022-10-25 17:26:09.622000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Viewed,ajs-next-734f17b084c0d12df9d88d754b56caa3,2022-10-25 17:25:59.681000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Viewed,ajs-next-bb80e83be9c2e750ceed02387f99c20e,2022-10-25 17:24:59.650000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Viewed,ajs-next-b0d0bd0468d63fd49767fe30aee56b31,2022-10-25 17:24:32.142000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Viewed,ajs-next-e7073b7a7d61abaa9caa863a5b89b682,2022-10-25 17:24:22.005000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Product Viewed,ajs-next-e65831f9242b40d39569dfa21f79c700,2022-10-25 17:24:06.794000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Page,ajs-next-be99ec5836a650a3ad94991f9b400d29,2022-10-07 13:37:50.098000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Page,ajs-next-c66480ac6563334cc12e972702a3dc05,2023-07-26 15:12:28.889000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Page,ajs-next-31dcf99b2b0ec87fcf0a2ecfa1924503,2023-07-26 14:34:23.752000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Page,ajs-next-04a0b814d28e4fdb7394f2f2dce9de5e,2023-07-26 22:43:50.566000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Product Added,ajs-next-131138474e10dcaf9adc165b4a0f34ca,2023-07-26 22:43:57.978000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Product Viewed,ajs-next-0f5e80ce7760aeb376c6863c8be0fa94,2023-07-26 22:43:50.556000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Product Viewed,ajs-next-22b687d1643e3eb2622df2a019c9e3fe,2023-07-26 15:13:07.899000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Page,ajs-next-1aef753f53979888f0d874040e48c3fc,2023-08-20 13:18:50.856000
U4IORGKmQjVhx+qS2D5Hj9shv7wna4RYYbtGF5LTvPU=,Page,ajs-next-db4485d9fb50856d1f361974708c29f1,2023-08-20 21:15:44.507000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Product Viewed,ajs-next-2c92838d167fa2a8042ba9b285c637cf,2023-08-20 13:21:55.416000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Product Viewed,ajs-next-4e6e6527d11c2d654d99c1cd66fb0f5b,2023-08-20 13:21:07.354000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Product Added,ajs-next-5d8b934d4a9ba6982a7e18fa01444c20,2023-06-13 18:57:46.664000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Page,ajs-next-3d2ba8361732e1f7a6c86e7f4a904e4e,2023-06-13 18:56:51.559000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Page,ajs-next-d3888fc237d6bffbcca5cfe707858c7c,2023-06-13 18:56:47.370000
3acdb085-faa0-4ab2-8018-f010e01a4d75,Page,ajs-next-2602d1655a11c7d9b00ff4b6751cf048,2023-06-13 17:01:41.857000
3acdb085-faa0-4ab2-8018-f010e01a4d75,Page,ajs-next-72680bdaf73925ab897b38b885d6c774,2023-06-13 17:01:17.468000
3acdb085-faa0-4ab2-8018-f010e01a4d75,Page,ajs-next-005865b3e7a124a0bff40f93f00ba145,2023-06-13 17:00:56.626000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Checkout Started,ajs-next-8c16b2f938eb8c783fdefae49208d0a2,2023-06-13 18:58:08.678000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Pop-up Email Viewed,ajs-next-964dfecbd5de5db69280557c95b3f1fa,2023-06-13 18:57:47.242000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Product Viewed,ajs-next-fdf2a14c185993b87ac9fcfdb6d21908,2023-06-13 18:56:51.559000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Product Viewed,ajs-next-6365d3c8d470d932a4a8d8a74383016c,2023-06-13 18:56:47.361000
+3ROBmV6YHtUmxJ0WsfJXmRrNR7D7WGfHQX0Mt+0er0=,Product Added,ajs-next-69d5ce71deb8c3582364e878f84e4331,2023-06-12 17:29:17.224000
+3ROBmV6YHtUmxJ0WsfJXmRrNR7D7WGfHQX0Mt+0er0=,Product Added,ajs-next-ea100029c6681fa9f717e35b689e216c,2023-06-12 17:27:05.283000
+3ROBmV6YHtUmxJ0WsfJXmRrNR7D7WGfHQX0Mt+0er0=,Page,ajs-next-49bbdef5583609cd02381fe81859f94a,2023-06-12 20:07:43.609000
+3ROBmV6YHtUmxJ0WsfJXmRrNR7D7WGfHQX0Mt+0er0=,Page,ajs-next-b0d2d3d9c73ed4eecf56333337b9ef33,2023-06-12 17:31:57.808000
+3ROBmV6YHtUmxJ0WsfJXmRrNR7D7WGfHQX0Mt+0er0=,Page,ajs-next-7c0c1a8f53084021a86f4f7528e232d2,2023-06-12 17:22:07.982000
+3ROBmV6YHtUmxJ0WsfJXmRrNR7D7WGfHQX0Mt+0er0=,Page,ajs-next-7dc7bbf9a8893802cf72fc46a2c30df3,2023-06-12 17:24:29.208000
+3ROBmV6YHtUmxJ0WsfJXmRrNR7D7WGfHQX0Mt+0er0=,Product Viewed,ajs-next-8c3682d0292ec268e7b61bf27462034c,2023-06-12 17:28:54.190000
+3ROBmV6YHtUmxJ0WsfJXmRrNR7D7WGfHQX0Mt+0er0=,Product Viewed,ajs-next-e39b070e1a4a21c87f053b06ccafd635,2023-06-12 17:28:08.242000
+3ROBmV6YHtUmxJ0WsfJXmRrNR7D7WGfHQX0Mt+0er0=,Product Viewed,ajs-next-933c3a6809c08193bfcb5a54305f5faf,2023-06-12 17:26:36.149000
+3ROBmV6YHtUmxJ0WsfJXmRrNR7D7WGfHQX0Mt+0er0=,Product Viewed,ajs-next-6cb1263ab27f61d078329f6e3066dd0d,2023-06-12 17:25:23.207000
+3ROBmV6YHtUmxJ0WsfJXmRrNR7D7WGfHQX0Mt+0er0=,Product Viewed,ajs-next-560fba8384aea42b4e06cd27516d2554,2023-06-12 17:23:23.244000
Ab7SW9SyFDLlwRyfvGSYqMdtWOkYI3moL13I7eSukIQ=,Product Viewed,ajs-next-8ac645c389cb176bc3373389c462f546,2023-06-12 20:58:28.415000
Ab7SW9SyFDLlwRyfvGSYqMdtWOkYI3moL13I7eSukIQ=,Product Viewed,ajs-next-d37e56cc2e6c86a2b66b072b5a3bcebf,2023-06-12 04:42:23.975000
dtDrmYzgwvt6sdwI5guAc5pInIlRSMW/4xB2RNMJo6s=,Product Viewed,ajs-next-86c8dd9f8b704cee4d3565c7fcba69a2,2023-03-17 09:34:49.181000
dtDrmYzgwvt6sdwI5guAc5pInIlRSMW/4xB2RNMJo6s=,Product Viewed,ajs-next-c5e3a79238f3335251dea16238edc358,2023-03-17 09:34:36.654000
dtDrmYzgwvt6sdwI5guAc5pInIlRSMW/4xB2RNMJo6s=,Product Viewed,ajs-next-74a0e6e0c62d98fe45ade0886611f5c7,2023-03-17 09:32:35.535000
dtDrmYzgwvt6sdwI5guAc5pInIlRSMW/4xB2RNMJo6s=,Page,ajs-next-457f1be4fc38f9814bc7f32f1ec3d278,2023-03-17 09:35:40.892000
dtDrmYzgwvt6sdwI5guAc5pInIlRSMW/4xB2RNMJo6s=,Page,ajs-next-09c0b750be853c794bcca1431a6b141b,2023-03-17 09:35:12.340000
dtDrmYzgwvt6sdwI5guAc5pInIlRSMW/4xB2RNMJo6s=,Page,ajs-next-09ccb3c875322ec353a2ee773fc84135,2023-03-17 09:34:44.849000
dtDrmYzgwvt6sdwI5guAc5pInIlRSMW/4xB2RNMJo6s=,Page,ajs-next-0904f6756a19edf7fc9f1d08a63285b6,2023-03-17 09:33:33.300000
dtDrmYzgwvt6sdwI5guAc5pInIlRSMW/4xB2RNMJo6s=,Page,ajs-next-ed1aa94a7a7da48b54cd1098aea68aa1,2023-03-17 09:31:45.601000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Page,ajs-next-b0bfecfb2f01d34ad9f6188b006690e8,2023-04-26 16:12:27.073000
c0FaP2V/PLn2bzctrX2Rdkvg9NjL1+QAKk4ErOcmnZc=,Pop-up Email Viewed,ajs-next-609f2eb037a0a516a4bf070d778d4624,2022-10-22 18:17:41.009000
c0FaP2V/PLn2bzctrX2Rdkvg9NjL1+QAKk4ErOcmnZc=,Product Added,ajs-next-55d3090ebf39c30ae2cba3d7c1fd6ac9,2022-10-22 18:17:37.667000
c0FaP2V/PLn2bzctrX2Rdkvg9NjL1+QAKk4ErOcmnZc=,Product Added,ajs-next-9c150fde5bbb2edfd8711519a1fcd324,2022-10-22 18:18:55.220000
c0FaP2V/PLn2bzctrX2Rdkvg9NjL1+QAKk4ErOcmnZc=,Page,ajs-next-9a179079954e62ce1ee49cbff90a24b6,2022-10-22 18:20:20.356000
c0FaP2V/PLn2bzctrX2Rdkvg9NjL1+QAKk4ErOcmnZc=,Page,ajs-next-ed579b35848c123705e6aa88299b2287,2022-10-22 18:15:20.004000
c0FaP2V/PLn2bzctrX2Rdkvg9NjL1+QAKk4ErOcmnZc=,Page,ajs-next-3f3ffd0d60c5b8f77079541f234042b3,2022-10-22 18:18:28.066000
c0FaP2V/PLn2bzctrX2Rdkvg9NjL1+QAKk4ErOcmnZc=,Product Viewed,ajs-next-307ac6fdc83b58a8b8805e08a0acf449,2022-10-22 18:20:50.868000
c0FaP2V/PLn2bzctrX2Rdkvg9NjL1+QAKk4ErOcmnZc=,Product Viewed,ajs-next-01145638e0836e3eadc3a2c2cc1f5cf8,2022-10-22 18:18:41.548000
c0FaP2V/PLn2bzctrX2Rdkvg9NjL1+QAKk4ErOcmnZc=,Product Viewed,ajs-next-51c9374831af1b5da68cdc407ba0f0dd,2022-10-22 18:17:22.972000
c0FaP2V/PLn2bzctrX2Rdkvg9NjL1+QAKk4ErOcmnZc=,Product Viewed,ajs-next-8ed1a7c1f2a6cc6ad95fee9bdbc7d6de,2022-10-22 18:15:56.192000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Page,ajs-next-dfd5e178a7f4489cc0e35ff8ed937e2e,2023-09-05 02:31:46.418000
32e79b5b-4e01-414b-9ec6-f821a67809bd,Page,ajs-next-bd37f0205d9015bede644f1d3cbca223,2023-10-12 03:12:06.854000
32e79b5b-4e01-414b-9ec6-f821a67809bd,Page,ajs-next-67fa67b6bf08d49deceb7949ebafc814,2023-10-12 03:11:43.245000
32e79b5b-4e01-414b-9ec6-f821a67809bd,Page,ajs-next-bc5c9acbf924b167c568c888fd2f7a34,2023-10-12 03:11:22.771000
32e79b5b-4e01-414b-9ec6-f821a67809bd,Page,ajs-next-d04e0e632b32a4d3b17dbfa29acc14ed,2023-10-12 03:10:25.084000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-5fa6f28329af3dff3a8a6bbb1825b076,2023-10-12 02:16:08.663000
